timestamp,hashtags,tweets,replies,retweets,likes,username,location,friends,followers,verified,all_hashtags,all_hashtags_seg
2020-11-05 21:02:21,peace,"They opened it, felt the rush of steam leaving the box and smelled the unmistakable freshly baked aroma . Aaaaawww #PieChap . 
#MeatPie #Pies #food #breakfast #bakery #foodie #pastries #savory #opengate #election2020 #citifmat16 #rally #accra #ghana #peace #eatwell",,5,6,_piechap,"Accra, Ghana",756,77,0,PieChap MeatPie Pies food breakfast bakery foodie pastries savory opengate election2020 citifmat16 rally accra ghana peace eatwell,pie chap meat pie pies food breakfast bakery foodie pastries savory open gate election 2020citifmat16rallyaccra ghana peace eatwell
2020-11-05 21:01:47,peace,From my #Heart to yours.. #JoyTrain #Joy #Love #Peace #Kindness RT @fghdil,1.0,3,10,KariJoys,Global,81.8K,134.6K,0,Heart JoyTrain Joy Love Peace Kindness,heart joy train joy love peace kindness
2020-11-05 21:00:51,peace,Express Car Buying - Mercedes-Benz of Chicago https://youtu.be/t2rGnkrpBIU via @YouTube #Trust #PEACE #SERENITY,,,,2013Illi,,63,65,0,Trust PEACE SERENITY,trust peace serenity
2020-11-05 21:00:17,peace,"When the world is up in chaos and looks hopeless, remember who your God is.

https://youtube.com/watch?v=uW6xcmqfiY4…

More Encouraging Lyrics?
https://holdtohope.org/words-of-hope/encouraging-lyrics/…
.
.
.
.
#God #Jesus #christianmusic #music #hope #worshipmusic #worship #godisgood #praiseandworship #rapture #love #joy #peace",,,1,TheHoldToHope,,24,32,0,God Jesus christianmusic music hope worshipmusic worship godisgood praiseandworship rapture love joy peace,god jesus christian music music hope worship music worship god is good praise and worship rapture lovejoy peace
2020-11-05 20:58:51,peace,"The Key To #Happiness is to have #Love
To Something(#Humans)OR
Something(#Animals,#Nature)
that Gives YOU #Peace ; #JOY!
@Bijan_Cyrus

#IAMLOVE #IAMChoosingLove #Quote #GoldenHearts #SuccessTRAIN #JoyTRAIN #InnerPeace #PeaceOfMind #LOVETRAINFROMIRAN #IRAN #IRANIAN",,2,2,Bijan_Cyrus,The World Of Love & Kindness.,"2,356","2,745",0,Happiness Love Humans Animals Nature Peace JOY IAMLOVE IAMChoosingLove Quote GoldenHearts SuccessTRAIN JoyTRAIN InnerPeace PeaceOfMind LOVETRAINFROMIRAN IRAN IRANIAN,happiness love humans animals nature peace joy i am love i am choosing love quote golden hearts success train joy train inner peace peace of mind love train from iran iran iranian
2020-11-05 20:58:11,peace,"Maxy Smythe plays a dump joint near you
https://anchor.fm/jacee-music/episodes/Maxy-Smythe-plays-Collingwood-Supper-Club-ek3up1…
#laugh #funny #jazz #comedy #standupcomedy #podcast #CountEveryVote #CountAllTheVotes #GOPComplicitTraitors #Protests #resistance #terrapax #peace #BlueWave2020 #smoothjazzworldwide #comic #comedians #elections",,,,JaCeeMusic1,world,450,54,0,laugh funny jazz comedy standupcomedy podcast CountEveryVote CountAllTheVotes GOPComplicitTraitors Protests resistance terrapax peace BlueWave2020 smoothjazzworldwide comic comedians elections,laugh funny jazz comedy stand up comedy podcast count every vote count all the votes gop complicit traitors protests resistance terra paxpeacebluewave2020 smooth jazz worldwide comic comedians elections
2020-11-05 20:51:20,peace,Enjoy. #artist #artwork #Tweet #art #peace #good #best #style #love #nice #cool #original,1.0,2,3,BryanMilton90,"Petersburg, Va","1,542",227,0,artist artwork Tweet art peace good best style love nice cool original,artist artwork tweet art peace good best style love nice cool original
2020-11-05 20:51:12,peace,"In this intense time of uncertainty ; angst for our nation maybe this is a good time to listen to our segment on surviving these chaotic times. Thanks to our guest, Katherine from .@thefaithspaceco ; my cohost Sam Fuqua. https://news.kgnu.org/2020/09/conflict-resolution-dealing-with-our-inner-conflict-in-these-apocalyptic-times/…
#apocalypse2020 #Apocalypse #peace",,,,SenNewell,Colorado,"2,225","4,224",0,apocalypse2020 Apocalypse peace,apocalypse 2020 apocalypse peace
2020-11-05 20:51:09,peace,Look at the colours #autumnnight #runninginthedark #peace,,,9,JohnPMRyan,,"1,131","1,088",0,autumnnight runninginthedark peace,autumn night running in the dark peace
2020-11-05 20:50:08,peace,#healingcolorsmusic ... #art + #music are #borderless ... #love + #peace too #playitloud #WearAMask,,1,1,firstpunkyangel,Dauborn/Hessen/Germany,"3,066","2,424",0,healingcolorsmusic art music borderless love peace playitloud WearAMask,healing colors music art music borderless love peace play it loud wear a mask
2020-11-05 20:48:16,peace,"Stop international terrorism and support global #Peace 
#StopErdogan #SanctionTurkey",,,2,lionaa_sh,,62,35,0,Peace StopErdogan SanctionTurkey,peace stop erdogan sanction turkey
2020-11-05 20:47:08,peace,𝙰𝚝𝚝𝚒𝚝𝚞𝚍𝚎 𝚒𝚜 𝚊 𝚕𝚒𝚝𝚝𝚕𝚎 𝚝𝚑𝚒𝚗𝚐 𝚝𝚑𝚊𝚝 𝚖𝚊𝚔𝚎𝚜 𝚊 𝚋𝚒𝚐 𝚍𝚒𝚏𝚏𝚎𝚛𝚎𝚗𝚌𝚎. #quote #PositiveVibes #positivity #mood #goodvibesonly #vibes #peace,,,2,D0AATaReK,"Rosario, Argentina","3,368","2,654",0,quote PositiveVibes positivity mood goodvibesonly vibes peace,quote positive vibes positivity mood good vibes only vibes peace
2020-11-05 20:47:08,peace,"A fragmemt from 2017 speech!!! 
#StopErdogan to ensure #Peace",,,,GabrielyanEmma,"Armenia, Yerevan",47,12,0,StopErdogan Peace,stop erdogan peace
2020-11-05 20:46:02,peace,"Manquer de l'argent c un péché !  Un crime contre les principes de la Vie 
@GloireTshiunza 
#peace #money #rich #business",,,,GloireTshiunza,23 Luvua commune BARUMBU Kin,62,5,0,peace money rich business,peace money rich business
2020-11-05 20:42:22,peace,"ہر شخص ہے جنت کی طلب میں محصور 
  الم یہ کے ہرشخص ہی سجدوں سے خفا ہے۔

#Thoughts_by_abyew 
#Peace",1.0,,1,Abyew_,,795,483,0,Thoughts_by_abyew Peace,thoughts by a bye w peace
2020-11-05 20:39:45,peace,"#amor#pasion#atraccion#dar
#intension
#abundancia#logros#divinidad
#esenciadivina#Dios#alegria#felicidad
#feliz#happiness#enjoy#like
#Dios#love#vida#vivir#agradecer
#dargracias#paz
#agradecimiento#meditacion#medita
#peace",,,,rafaelgarcia13,,73,66,0,amor pasion atraccion dar intension abundancia logros divinidad esenciadivina Dios alegria felicidad feliz happiness enjoy like Dios love vida vivir agradecer dargracias paz agradecimiento meditacion medita peace,amor pasion at r accion darin tension abund an cialo gros divini dad esencia divina dios alegria felicidad feliz happiness enjoy like dios love vida vivir a grade cerda r gracias paz a grade cimientomeditacionmedita peace
2020-11-05 20:39:17,peace,This will be the image of the world soon if we don’t prevent the World War 3 !!!! #StopErdogan World needs #peace,,1,3,AshotSahakyan21,,65,55,0,StopErdogan peace,stop erdogan peace
2020-11-05 20:34:11,peace,"@mary_harper Hello, can you write an article about the defeat of the #TPLF, #Ethiopia-#Eritrea-#Somalia peace process, the rapprochement of #Sudan and the position of #Djibouti with Ethiopia ? Thank you.
The world must know that #peace is spreading in the Red Sea region now !!",,,1,Erythree_,Suisse | Schweiz,180,64,0,TPLF Ethiopia Eritrea Somalia Sudan Djibouti peace,tplf ethiopia eritrea somalia sudan djibouti peace
2020-11-05 20:30:22,peace,"Whenever there is something to be healed, it is always done from within our self. Only from within. Only from within!
-revjim
http://Spirit-edu.com
#love #peace #joy #wisdom #compassion",,,1,SpiritOtr,"St. Augustine, FL and Online",263,259,0,love peace joy wisdom compassion,love peace joy wisdom compassion
2020-11-05 20:28:03,peace,#Chennai #TamilNadu #peace #2020,,1,1,SARO25751896,"Chennai, India",19,2,0,Chennai TamilNadu peace 2020,chennai tamilnadu peace 2020
2020-11-05 20:27:13,peace,"Right on...want some #Peace waiting on #ElectionResults2020, #accept. #letitgo, ; have #Faith! 

#ThursdayThoughts #PeaceAndUnity #quote #thursdayvibes #PeaceAndLove #ThursdayMotivation #StrongerTogether #Election2020  #ThursdayWisdom #election #kindness #TruthMatters",1.0,3,6,glasgow_bruce,Houston Texas,12.4K,12.3K,0,Peace ElectionResults2020 accept letitgo Faith ThursdayThoughts PeaceAndUnity quote thursdayvibes PeaceAndLove ThursdayMotivation StrongerTogether Election2020 ThursdayWisdom election kindness TruthMatters,peace election results 2020acceptletitgo faith thursday thoughts peace and unity quote thursday vibes peace and love thursday motivation stronger together election 2020 thursday wisdom election kindness truth matters
2020-11-05 20:26:17,peace,"So much negativity; #hate here 2day.I saw a Mom;son threatend, mny ""professionals"" tweetng hate frm both sides.Hate only breeds more hate, negativitity lowers the vibration of the.I choose 2spead #love #peace #kindness cuz thats what I want in the 2day;always #BeTheLight",,1,8,InspireMe4444,All animals deserve love,"2,838","2,753",0,hate love peace kindness BeTheLight,hate love peace kindness be the light
2020-11-05 20:25:03,peace,"Peace. 
There's someone in your life right now who could use a moment of peace, a time of stillness. Now's the time to let them know you're thinking of them http://ow.ly/VIei50CbZbh #peace",,,,LifeSurvivor,"Rock Hill, SC",0,41,0,peace,peace
2020-11-05 20:24:36,peace,"""Clean up this mess!"" Please? #peace #love #understanding #equaljustice #justice #fairness #Dialogue #joancrawford #fightevil #humanism",,,1,BruceAKatlin,United States,"1,559",666,0,peace love understanding equaljustice justice fairness Dialogue joancrawford fightevil humanism,peace love understanding equal justice justice fairness dialogue joan crawford fight evil humanism
2020-11-05 20:20:58,peace,#peace  @ DeFalco's Italian Deli ; Eatery https://instagram.com/p/CHOOdOQBknc/?igshid=1i2pwou0q771…,,,,Zendenjen,"Tempe, AZ","1,638","2,197",0,peace,peace
2020-11-05 20:12:08,peace,"There are too many beautiful reasons to be happy! 
 #Peace #Peaceful #PeaceAndLove #peaceofmind",,,,fatemaimteaz,,6,2,0,Peace Peaceful PeaceAndLove peaceofmind,peace peaceful peace and love peace of mind
2020-11-05 20:10:27,peace,"#Peace that what we need. I pray for  #PeaceAndUnity 
This planet is a beautiful place to be in, people please #love and #respect each others.",,,,KristineKirako1,Spain,252,154,0,Peace PeaceAndUnity love respect,peace peace and unity love respect
2020-11-05 20:06:53,peace,#healingcolorsmusic ... #art + #music are #borderless ... #love + #peace too #playitloud #WearAMask,,,1,firstpunkyangel,Dauborn/Hessen/Germany,"3,066","2,424",0,healingcolorsmusic art music borderless love peace playitloud WearAMask,healing colors music art music borderless love peace play it loud wear a mask
2020-11-05 20:06:38,peace,"Yes, all ____ matter 
Right now, our focus is on  ____
Why?
Cause every American deserves to have their ____ matter, equally. 

“No State shall...deny to any person the equal protection of the laws.” 

Get it now? #BLM #EqualityForAll #Vote #USA #Peace #Vote2020  #Election2020",,,,clarisss03,"El Paso, TX",290,36,0,BLM EqualityForAll Vote USA Peace Vote2020 Election2020,blm equality for all vote usa peace vote2020election2020
2020-11-05 20:06:11,peace,#patience #Peace #ephesians #Unity,,,3,quotes4karen,,424,146,0,patience Peace ephesians Unity,patience peace ephesians unity
2020-11-05 20:04:38,peace,"One hunnid ! And why are they so comfortable talking about me to you ?

# #gossip #memes #smile #photooftheday #instagram #love #peace  #houston #world #tbt #goodvibes #goodvibesonly https://instagram.com/p/CHOMlfZAICt/?igshid=phmiyx2w9mn1…",,,,deeup1995,"Myerland Area, Houston",207,26,0,gossip memes smile photooftheday instagram love peace houston world tbt goodvibes goodvibesonly,gossip memes smile photo of the day insta gram love peace houston world tbt good vibes good vibes only
2020-11-05 20:04:22,peace,"God! I’m so glad we can still joke around! We are truly blessed to be part of #Qanon and yeah, I’m proud of this achievement. #HiddenPassions #Peace #Love #Unity #Trump #CountEveryLegalVote #4MoreYears",,,,MissNubian254,"Eldoret, Kenya","1,938",283,0,Qanon HiddenPassions Peace Love Unity Trump CountEveryLegalVote 4MoreYears,q a non hidden passions peace love unity trump count every legal vote4 more years
2020-11-06 23:59:28,peace,"@UN @UNESCO @UNISEF @HRW @NATO @Garmin wake up, #StopTerroristTurkey
#christians #WarCrimes #SanctionTurkey #SanctionAzerbaijan #peace #StopAzeriWarCrimes #StopAliyev #RecognizeArstakh #StopErdoğan #StopTurkishAggression #PeaceforArmenians #standwithArmenia #nochemicalweapons",,,,Selina38394968,,183,90,0,StopTerroristTurkey christians WarCrimes SanctionTurkey SanctionAzerbaijan peace StopAzeriWarCrimes StopAliyev RecognizeArstakh StopErdoğan StopTurkishAggression PeaceforArmenians standwithArmenia nochemicalweapons,stop terrorist turkey christians war crimes sanction turkey sanction azerbaijan peace stop azeri war crimes stop aliyev recognize arstakhstoperdoanstop turkish aggression peace for armenians stand with armenia no chemical weapons
2020-11-06 23:58:31,peace,#America #BLM #blacklivesmatter #Indians Everyone needs to stop dwelling on what happened 100 plus years ago ; focus on what's going on in our nation today. That's the only way we can make things better or have #peace. #CNN #msnbc #nbcnews #abc #newyorktimes #cbsnews,,,,SecretShopper10,,57,18,0,America BLM blacklivesmatter Indians peace CNN msnbc nbcnews abc newyorktimes cbsnews,america blm black lives matter indians peace cnn msnbc nbc news abc new york times cbs news
2020-11-06 23:57:24,peace,Endgame in Afghanistan. Give it to the special forces of both countries.  #Afghanistan #peace @CENTCOM #usa #kabul #AfghanPeaceProcess,,,,afghanspirit,"Virginia, USA",66,196,0,Afghanistan peace usa kabul AfghanPeaceProcess,afghanistan peace usa kabul afghan peace process
2020-11-06 23:56:10,peace,#happymornings #terracegarden #flowers  #positivevibes #peace #gardening #pleasantmorningseries #plantsofinstagram  #plants #planting  #plantlover #paviboopathy #youtube https://instagram.com/reel/CHRLoqUHIeHX_THZdQqmsCchM77g13ZgJbLm8I0/?igshid=14pusxaj2ti4b…,,,,Pavi_6992,Chennai,97,10,0,happymornings terracegarden flowers positivevibes peace gardening pleasantmorningseries plantsofinstagram plants planting plantlover paviboopathy youtube,happy mornings terrace garden flowers positive vibes peace gardening pleasant morning series plants of insta gram plants planting plant lover p avi boop a thy youtube
2020-11-06 23:48:58,peace,"You only need peace, you do not need anything else for happiness #peace #PeaceforArmenians",,,2,YedNaz,,105,66,0,peace PeaceforArmenians,peace peace for armenians
2020-11-06 23:47:45,peace,"Just when you think things can’t get worse, they do. They did, for Armenians. If evil isn’t stopped it will spread. #StopErdogan #stopAliyev #stopterrorism #StopErdoganTerrorist #SanctionAzerbaijan #SanctionTurkey #boycottTurkey #RecognizeArtsakh #PeaceforArmenians = #peace 4 all",,,,Vivian_G,,212,76,0,StopErdogan stopAliyev stopterrorism StopErdoganTerrorist SanctionAzerbaijan SanctionTurkey boycottTurkey RecognizeArtsakh PeaceforArmenians peace,stop erdogan stop aliyev stop terrorism stop erdogan terrorist sanction azerbaijan sanction turkey boycott turkey recognize artsakh peace for armenians peace
